Date,Ticker,Name,Category,Sector,Open,High,Low,Close,Adj_Close,Volume
1994-09-30,BSC,Bear Stearns,Distressed_2008,Financials,16.0,16.0,16.0,16.0,16.0,0
1994-10-31,BSC,Bear Stearns,Distressed_2008,Financials,16.25,16.25,16.25,16.25,16.25,0
1994-11-30,BSC,Bear Stearns,Distressed_2008,Financials,15.625,15.625,15.625,15.625,15.625,0
1994-12-30,BSC,Bear Stearns,Distressed_2008,Financials,15.375,15.375,15.375,15.375,15.375,0
1995-01-31,BSC,Bear Stearns,Distressed_2008,Financials,16.625,16.625,16.625,16.625,16.625,0
1995-02-28,BSC,Bear Stearns,Distressed_2008,Financials,18.75,18.75,18.75,18.75,18.75,0
1995-03-31,BSC,Bear Stearns,Distressed_2008,Financials,18.5,18.5,18.5,18.5,18.5,0
1995-04-28,BSC,Bear Stearns,Distressed_2008,Financials,20.625,20.625,20.625,20.625,20.625,0
1995-05-31,BSC,Bear Stearns,Distressed_2008,Financials,20.25,20.25,20.25,20.25,20.25,0
1995-06-30,BSC,Bear Stearns,Distressed_2008,Financials,21.375,21.375,21.375,21.375,21.375,0
1995-07-31,BSC,Bear Stearns,Distressed_2008,Financials,22.125,22.125,22.125,22.125,22.125,0
1995-08-31,BSC,Bear Stearns,Distressed_2008,Financials,20.625,20.625,20.625,20.625,20.625,0
1995-09-29,BSC,Bear Stearns,Distressed_2008,Financials,21.5,21.5,21.5,21.5,21.5,0
1995-10-31,BSC,Bear Stearns,Distressed_2008,Financials,19.875,19.875,19.875,19.875,19.875,0
1995-11-30,BSC,Bear Stearns,Distressed_2008,Financials,21.75,21.75,21.75,21.75,21.75,0
1995-12-29,BSC,Bear Stearns,Distressed_2008,Financials,19.875,19.875,19.875,19.875,19.875,0
1996-01-31,BSC,Bear Stearns,Distressed_2008,Financials,23.0,23.0,23.0,23.0,23.0,0
1996-02-29,BSC,Bear Stearns,Distressed_2008,Financials,24.25,24.25,24.25,24.25,24.25,0
1996-03-29,BSC,Bear Stearns,Distressed_2008,Financials,24.75,24.75,24.75,24.75,24.75,0
1996-04-30,BSC,Bear Stearns,Distressed_2008,Financials,25.125,25.125,25.125,25.125,25.125,0
1996-05-31,BSC,Bear Stearns,Distressed_2008,Financials,24.125,24.125,24.125,24.125,24.125,0
1996-06-28,BSC,Bear Stearns,Distressed_2008,Financials,23.625,23.625,23.625,23.625,23.625,0
1996-07-31,BSC,Bear Stearns,Distressed_2008,Financials,22.5,22.5,22.5,22.5,22.5,0
1996-08-30,BSC,Bear Stearns,Distressed_2008,Financials,23.375,23.375,23.375,23.375,23.375,0
1996-09-30,BSC,Bear Stearns,Distressed_2008,Financials,23.25,23.25,23.25,23.25,23.25,0
1996-10-31,BSC,Bear Stearns,Distressed_2008,Financials,23.625,23.625,23.625,23.625,23.625,0
1996-11-29,BSC,Bear Stearns,Distressed_2008,Financials,27.5,27.5,27.5,27.5,27.5,0
1996-12-31,BSC,Bear Stearns,Distressed_2008,Financials,27.875,27.875,27.875,27.875,27.875,0
1997-01-31,BSC,Bear Stearns,Distressed_2008,Financials,30.0,30.0,30.0,30.0,30.0,0
1997-02-28,BSC,Bear Stearns,Distressed_2008,Financials,30.0,30.0,30.0,30.0,30.0,0
1997-03-31,BSC,Bear Stearns,Distressed_2008,Financials,26.25,26.25,26.25,26.25,26.25,0
1997-04-30,BSC,Bear Stearns,Distressed_2008,Financials,30.5,30.5,30.5,30.5,30.5,0
1997-05-30,BSC,Bear Stearns,Distressed_2008,Financials,32.5,32.5,32.5,32.5,32.5,0
1997-06-30,BSC,Bear Stearns,Distressed_2008,Financials,34.1875,34.1875,34.1875,34.1875,34.1875,0
1997-07-31,BSC,Bear Stearns,Distressed_2008,Financials,41.0,41.0,41.0,41.0,41.0,0
1997-08-29,BSC,Bear Stearns,Distressed_2008,Financials,39.5625,39.5625,39.5625,39.5625,39.5625,0
1997-09-30,BSC,Bear Stearns,Distressed_2008,Financials,44.0,44.0,44.0,44.0,44.0,0
1997-10-31,BSC,Bear Stearns,Distressed_2008,Financials,39.6875,39.6875,39.6875,39.6875,39.6875,0
1997-11-28,BSC,Bear Stearns,Distressed_2008,Financials,41.5,41.5,41.5,41.5,41.5,0
1997-12-31,BSC,Bear Stearns,Distressed_2008,Financials,47.5,47.5,47.5,47.5,47.5,0
1998-01-30,BSC,Bear Stearns,Distressed_2008,Financials,41.8125,41.8125,41.8125,41.8125,41.8125,0
1998-02-27,BSC,Bear Stearns,Distressed_2008,Financials,46.625,46.625,46.625,46.625,46.625,0
1998-03-31,BSC,Bear Stearns,Distressed_2008,Financials,51.375,51.375,51.375,51.375,51.375,0
