Date,Ticker,Name,Category,Sector,Open,High,Low,Close,Adj_Close,Volume
2002-09-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,98.1,98.1,98.1,98.1,98.1,0
2002-10-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,106.54,106.54,106.54,106.54,106.54,0
2002-11-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,122.8,122.8,122.8,122.8,122.8,0
2002-12-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,106.58,106.58,106.58,106.58,106.58,0
2003-01-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,109.06,109.06,109.06,109.06,109.06,0
2003-02-28,LEHMQ,Lehman Brothers,Distressed_2008,Financials,110.74,110.74,110.74,110.74,110.74,0
2003-03-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,115.5,115.5,115.5,115.5,115.5,0
2003-04-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,125.94,125.94,125.94,125.94,125.94,0
2003-05-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,143.26,143.26,143.26,143.26,143.26,0
2003-06-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,132.96,132.96,132.96,132.96,132.96,0
2003-07-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,126.54,126.54,126.54,126.54,126.54,0
2003-08-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,131.46,131.46,131.46,131.46,131.46,0
2003-09-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,138.16,138.16,138.16,138.16,138.16,0
2003-10-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,144.0,144.0,144.0,144.0,144.0,0
2003-11-28,LEHMQ,Lehman Brothers,Distressed_2008,Financials,144.42,144.42,144.42,144.42,144.42,0
2003-12-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,154.44,154.44,154.44,154.44,154.44,0
2004-01-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,164.2,164.2,164.2,164.2,164.2,0
2004-02-27,LEHMQ,Lehman Brothers,Distressed_2008,Financials,173.42,173.42,173.42,173.42,173.42,0
2004-03-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,165.74,165.74,165.74,165.74,165.74,0
2004-04-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,146.8,146.8,146.8,146.8,146.8,0
2004-05-28,LEHMQ,Lehman Brothers,Distressed_2008,Financials,151.3,151.3,151.3,151.3,151.3,0
2004-06-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,150.5,150.5,150.5,150.5,150.5,0
2004-07-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,140.2,140.2,140.2,140.2,140.2,0
2004-08-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,147.78,147.78,147.78,147.78,147.78,0
2004-09-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,159.44,159.44,159.44,159.44,159.44,0
2004-10-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,164.3,164.3,164.3,164.3,164.3,0
2004-11-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,167.56,167.56,167.56,167.56,167.56,0
2004-12-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,174.96,174.96,174.96,174.96,174.96,0
2005-01-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,182.38,182.38,182.38,182.38,182.38,0
2005-02-28,LEHMQ,Lehman Brothers,Distressed_2008,Financials,182.36,182.36,182.36,182.36,182.36,0
2005-03-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,188.32,188.32,188.32,188.32,188.32,0
2005-04-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,183.44,183.44,183.44,183.44,183.44,0
2005-05-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,184.4,184.4,184.4,184.4,184.4,0
2005-06-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,198.56,198.56,198.56,198.56,198.56,0
2005-07-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,210.26,210.26,210.26,210.26,210.26,0
2005-08-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,211.32,211.32,211.32,211.32,211.32,0
2005-09-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,232.96,232.96,232.96,232.96,232.96,0
2005-10-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,239.34,239.34,239.34,239.34,239.34,0
2005-11-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,252.0,252.0,252.0,252.0,252.0,0
2005-12-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,256.34,256.34,256.34,256.34,256.34,0
2006-01-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,280.9,280.9,280.9,280.9,280.9,0
2006-02-28,LEHMQ,Lehman Brothers,Distressed_2008,Financials,291.9,291.9,291.9,291.9,291.9,0
2006-03-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,289.06,289.06,289.06,289.06,289.06,0
2006-04-28,LEHMQ,Lehman Brothers,Distressed_2008,Financials,302.3,302.3,302.3,302.3,302.3,0
2006-05-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,266.44,266.44,266.44,266.44,266.44,0
2006-06-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,260.6,260.6,260.6,260.6,260.6,0
2006-07-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,259.8,259.8,259.8,259.8,259.8,0
2006-08-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,255.24,255.24,255.24,255.24,255.24,0
2006-09-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,295.44,295.44,295.44,295.44,295.44,0
2006-10-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,311.36,311.36,311.36,311.36,311.36,0
2006-11-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,294.68,294.68,294.68,294.68,294.68,0
2006-12-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,312.48,312.48,312.48,312.48,312.48,0
2007-01-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,328.96,328.96,328.96,328.96,328.96,0
2007-02-28,LEHMQ,Lehman Brothers,Distressed_2008,Financials,293.24,293.24,293.24,293.24,293.24,0
2007-03-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,280.28,280.28,280.28,280.28,280.28,0
2007-04-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,301.12,301.12,301.12,301.12,301.12,0
2007-05-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,293.52,293.52,293.52,293.52,293.52,0
2007-06-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,298.08,298.08,298.08,298.08,298.08,0
2007-07-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,248.0,248.0,248.0,248.0,248.0,0
2007-08-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,219.32,219.32,219.32,219.32,219.32,0
2007-09-28,LEHMQ,Lehman Brothers,Distressed_2008,Financials,246.92,246.92,246.92,246.92,246.92,0
2007-10-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,253.36,253.36,253.36,253.36,253.36,0
2007-11-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,250.52,250.52,250.52,250.52,250.52,0
2007-12-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,261.76,261.76,261.76,261.76,261.76,0
2008-01-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,256.2,256.2,256.2,256.2,256.2,0
2008-02-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,203.96,203.96,203.96,203.96,203.96,0
2008-03-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,150.56,150.56,150.56,150.56,150.56,0
2008-04-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,176.96,176.96,176.96,176.96,176.96,0
2008-05-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,147.24,147.24,147.24,147.24,147.24,0
2008-06-30,LEHMQ,Lehman Brothers,Distressed_2008,Financials,79.24,79.24,79.24,79.24,79.24,0
2008-07-31,LEHMQ,Lehman Brothers,Distressed_2008,Financials,69.36,69.36,69.36,69.36,69.36,0
2008-08-29,LEHMQ,Lehman Brothers,Distressed_2008,Financials,64.36,64.36,64.36,64.36,64.36,0
