Date,Ticker,Name,Category,Sector,Open,High,Low,Close,Adj_Close,Volume
2012-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,21.27,21.27,21.27,21.27,21.27,0
2012-02-29,PACW,PacWest Bancorp,Distressed_2023,Financials,21.77,21.77,21.77,21.77,21.77,0
2012-03-30,PACW,PacWest Bancorp,Distressed_2023,Financials,24.299999,24.299999,24.299999,24.299999,24.299999,0
2012-04-30,PACW,PacWest Bancorp,Distressed_2023,Financials,23.82,23.82,23.82,23.82,23.82,0
2012-05-31,PACW,PacWest Bancorp,Distressed_2023,Financials,22.809999,22.809999,22.809999,22.809999,22.809999,0
2012-06-29,PACW,PacWest Bancorp,Distressed_2023,Financials,23.67,23.67,23.67,23.67,23.67,0
2012-07-31,PACW,PacWest Bancorp,Distressed_2023,Financials,22.91,22.91,22.91,22.91,22.91,0
2012-08-31,PACW,PacWest Bancorp,Distressed_2023,Financials,23.280001,23.280001,23.280001,23.280001,23.280001,0
2012-09-28,PACW,PacWest Bancorp,Distressed_2023,Financials,23.370001,23.370001,23.370001,23.370001,23.370001,0
2012-10-31,PACW,PacWest Bancorp,Distressed_2023,Financials,22.52,22.52,22.52,22.52,22.52,0
2012-11-30,PACW,PacWest Bancorp,Distressed_2023,Financials,24.91,24.91,24.91,24.91,24.91,0
2012-12-31,PACW,PacWest Bancorp,Distressed_2023,Financials,24.77,24.77,24.77,24.77,24.77,0
2013-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,27.49,27.49,27.49,27.49,27.49,0
2013-02-28,PACW,PacWest Bancorp,Distressed_2023,Financials,27.33,27.33,27.33,27.33,27.33,0
2013-03-28,PACW,PacWest Bancorp,Distressed_2023,Financials,29.110001,29.110001,29.110001,29.110001,29.110001,0
2013-04-30,PACW,PacWest Bancorp,Distressed_2023,Financials,27.73,27.73,27.73,27.73,27.73,0
2013-05-31,PACW,PacWest Bancorp,Distressed_2023,Financials,28.83,28.83,28.83,28.83,28.83,0
2013-06-28,PACW,PacWest Bancorp,Distressed_2023,Financials,30.65,30.65,30.65,30.65,30.65,0
2013-07-31,PACW,PacWest Bancorp,Distressed_2023,Financials,35.419998,35.419998,35.419998,35.419998,35.419998,0
